dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
63,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000108_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000108_gt_labelTrainIds.png,fog,0.7206502863016981,0.03219397661082765,0.0,0.03219397661082765,0.01922979349535745,509381,0,509381,19709,16399,0,16399,379
64,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000114_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000114_gt_labelTrainIds.png,fog,0.7225394444717892,0.032565636588380714,0.0,0.032565636588380714,0.020399623391568155,505625,0,505625,19118,16466,0,16466,390
65,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000120_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000120_gt_labelTrainIds.png,fog,0.7627205920918236,0.030204898843562603,0.0,0.030204898843562603,0.011338556610019862,510447,0,510447,36248,15418,0,15418,411
66,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000125_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000125_gt_labelTrainIds.png,fog,0.6132493663506331,0.033819941963860234,0.0,0.033819941963860234,0.2832647462277092,493141,0,493141,1458,16678,0,16678,413
67,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000131_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000131_gt_labelTrainIds.png,fog,0.6781023100773694,0.0299473203170869,0.0,0.0299473203170869,0.10160543044930503,495637,0,495637,9281,14843,0,14843,943
68,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000137_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000137_gt_labelTrainIds.png,fog,0.7776410806535454,0.03401481939727049,0.0,0.03401481939727049,0.27800076452599387,504339,0,504339,10464,17155,0,17155,2909
69,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000142_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000142_gt_labelTrainIds.png,fog,0.8275712619938912,0.03047576430597692,0.0,0.03047576430597692,0.03626943005181347,487174,0,487174,193,14847,0,14847,7
70,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000147_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000147_gt_labelTrainIds.png,fog,0.63367942603559,0.06220763723150358,0.0,0.06220763723150358,0.011834319526627219,502800,0,502800,169,31278,0,31278,2
71,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000161_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000161_gt_labelTrainIds.png,fog,0.772945775289735,0.023481359911194676,0.0,0.023481359911194676,0.024018232819074333,376554,0,376554,17112,8842,0,8842,411
72,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000181_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000181_gt_labelTrainIds.png,fog,0.6224867747343066,0.031467885787296056,0.0,0.031467885787296056,0.06119951040391677,400726,0,400726,3268,12610,0,12610,200
73,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000194_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000194_gt_labelTrainIds.png,fog,0.5222869386756035,0.02307710669854746,0.0,0.02307710669854746,0.0,502706,0,502706,0,11601,0,11601,0
74,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000199_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000199_gt_labelTrainIds.png,fog,0.4390288057330999,0.10153721024806832,0.0,0.10153721024806832,0.36706267922982383,491800,0,491800,2441,49936,0,49936,896
