dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
43,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001039_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001039_gt_labelTrainIds.png,fog,0.5708084589355371,0.03344002254564486,0.23648324976846677,0.019780559750954437,0.10025605672641323,496770,31313,465457,5077,16612,7405,9207,509
44,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001055_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001055_gt_labelTrainIds.png,fog,0.6002790733536806,0.05590589061960399,0.2596267932261892,0.035132447854569135,0.02506097852599359,500949,46355,454594,41818,28006,12035,15971,1048
45,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001060_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001060_gt_labelTrainIds.png,fog,0.5829461943802369,0.02345560379940051,0.20763318693908728,0.006820905947381582,0.016404521995576307,505764,41896,463868,16276,11863,8699,3164,267
46,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000001_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000001_gt_labelTrainIds.png,fog,0.676882969491542,0.02768656438117408,0.20596429920664905,0.01152338607303639,0.0075528700906344415,509489,42352,467137,15888,14106,8723,5383,120
47,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000006_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000006_gt_labelTrainIds.png,fog,0.5764175087806975,0.019354484618731942,0.19035795572108422,0.005331896789409165,0.03798910978852729,510166,38664,471502,15794,9874,7360,2514,600
48,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000010_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000010_gt_labelTrainIds.png,fog,0.6000869667888088,0.02460390364926826,0.22479084567888227,0.004043123767637262,0.006143884158466323,509472,47453,462019,39226,12535,10667,1868,241
49,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000014_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000014_gt_labelTrainIds.png,fog,0.642746795717233,0.035489189353439234,0.22710573130172482,0.013870496942513138,0.0031381209048248608,510099,51716,458383,68831,18103,11745,6358,216
50,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000018_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000018_gt_labelTrainIds.png,fog,0.7548002651270261,0.031564165576229535,0.23607462192294956,0.01125137873794221,0.012062010598750297,501328,45295,456033,25286,15824,10693,5131,305
51,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000022_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000022_gt_labelTrainIds.png,fog,0.7374687429643245,0.029735088801710455,0.24532620438357167,0.004183982378663426,0.026608014591491872,515418,54613,460805,18641,15326,13398,1928,496
52,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000026_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000026_gt_labelTrainIds.png,fog,0.6129095783230647,0.09617033240081334,0.31333125750633867,0.07494985014811321,0.021420071400238,505083,44962,460121,5042,48574,14088,34486,108
53,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000031_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000031_gt_labelTrainIds.png,fog,0.5719181507412624,0.04636695353958928,0.28153832100118753,0.016942914812249552,0.039693877551020405,492204,54735,437469,9800,22822,15410,7412,389
54,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000051_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000051_gt_labelTrainIds.png,fog,0.6812722897603222,0.027554885494280944,0.24934222602949274,0.011404396005899363,0.031014823261117448,481548,32686,448862,26310,13269,8150,5119,816
