dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
111,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000065_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000065_gt_labelTrainIds.png,night,0.6184925935308041,0.08798887552091507,0.0,0.08798887552091507,0.10106051154086089,458808,0,458808,1603,40370,0,40370,162
112,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000067_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000067_gt_labelTrainIds.png,night,0.5780823217776102,0.13700515861154658,0.0,0.13700515861154658,0.30598669623059865,491799,0,491799,902,67379,0,67379,276
113,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000069_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000069_gt_labelTrainIds.png,night,0.4787889333643677,0.08688770460447352,0.0,0.08688770460447352,0.6376376376376376,494063,0,494063,999,42928,0,42928,637
114,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000071_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000071_gt_labelTrainIds.png,night,0.3855794694812403,0.12709843291386588,0.0,0.12709843291386588,0.5204154727793696,494357,0,494357,2792,62832,0,62832,1453
115,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000079_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000079_gt_labelTrainIds.png,night,0.4703137084903131,0.10685395040623183,0.0,0.10685395040623183,0.0813178063103414,510669,0,510669,10047,54567,0,54567,817
116,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000081_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000081_gt_labelTrainIds.png,night,0.4192881123020912,0.0867120113961898,0.0,0.0867120113961898,0.11812957587580647,511048,0,511048,85093,44314,0,44314,10052
117,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000083_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000083_gt_labelTrainIds.png,night,0.5074593367576165,0.08404861894220307,0.0,0.08404861894220307,0.03135513389853317,504577,0,504577,22293,42409,0,42409,699
118,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000085_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000085_gt_labelTrainIds.png,night,0.5645243582843827,0.06685258933215336,0.0,0.06685258933215336,0.014114151293797202,515268,0,515268,80770,34447,0,34447,1140
119,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000087_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000087_gt_labelTrainIds.png,night,0.3451634360365568,0.20736063073185737,0.0,0.20736063073185737,0.3722966014418126,477921,0,477921,1942,99102,0,99102,723
120,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000089_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000089_gt_labelTrainIds.png,night,0.4552135287973463,0.09540645245303904,0.0,0.09540645245303904,0.3558823529411765,460755,0,460755,680,43959,0,43959,242
121,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000091_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000091_gt_labelTrainIds.png,night,0.5304046387784814,0.20371848579166332,0.0,0.20371848579166332,0.02763157894736842,484821,0,484821,760,98767,0,98767,21
122,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000093_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000093_gt_labelTrainIds.png,night,0.6689963883708379,0.046621162331420114,0.0,0.046621162331420114,0.3399592252803262,497242,0,497242,1962,23182,0,23182,667
123,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000095_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000095_gt_labelTrainIds.png,night,0.5701447363417721,0.05880169728802891,0.0,0.05880169728802891,0.05782060785767235,460735,0,460735,2698,27092,0,27092,156
124,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000099_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000099_gt_labelTrainIds.png,night,0.4048749201002909,0.15038318984630572,0.0,0.15038318984630572,0.68285873813512,478092,0,478092,7164,71897,0,71897,4892
125,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000101_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000101_gt_labelTrainIds.png,night,0.4550641955945057,0.1228814368158613,0.0,0.1228814368158613,0.3371410929299166,471487,0,471487,3239,57937,0,57937,1092
126,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000105_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000105_gt_labelTrainIds.png,night,0.38492468906743815,0.09935582204010301,0.0,0.09935582204010301,0.4387154763850302,501259,0,501259,12238,49803,0,49803,5369
127,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000111_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000111_gt_labelTrainIds.png,night,0.5085988922989989,0.09990565498313225,0.0,0.09990565498313225,0.3393630179344465,489692,0,489692,6468,48923,0,48923,2195
128,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000113_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000113_gt_labelTrainIds.png,night,0.5464024004795307,0.059427345389577675,0.0,0.059427345389577675,0.47041969955087504,490313,0,490313,12914,29138,0,29138,6075
129,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000115_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000115_gt_labelTrainIds.png,night,0.5381195646345416,0.1317617369502101,0.0,0.1317617369502101,0.25852118581364375,489778,0,489778,20273,64534,0,64534,5241
130,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000121_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000121_gt_labelTrainIds.png,night,0.5650302664737669,0.05365588042753397,0.0,0.05365588042753397,0.03540487286147687,490347,0,490347,31973,26310,0,26310,1132
131,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000124_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000124_gt_labelTrainIds.png,night,0.5516730831220238,0.09064428078487922,0.0,0.09064428078487922,0.04517302119438604,485425,0,485425,35198,44001,0,44001,1590
132,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000128_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000128_gt_labelTrainIds.png,night,0.3428592895848974,0.08126871235571724,0.0,0.08126871235571724,0.15914446257023745,512362,0,512362,16551,41639,0,41639,2634
133,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000132_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000132_gt_labelTrainIds.png,night,0.3670211259775094,0.12842599235975102,0.0,0.12842599235975102,0.214379773505399,515690,0,515690,11391,66228,0,66228,2442
134,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000141_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000141_gt_labelTrainIds.png,night,0.48134647689090443,0.06634471541450387,0.0,0.06634471541450387,0.18690601900739176,498005,0,498005,38827,33040,0,33040,7257
135,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000143_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000143_gt_labelTrainIds.png,night,0.47021269750482414,0.04770009753747032,0.0,0.04770009753747032,0.13814790717848624,514674,0,514674,23055,24550,0,24550,3185
136,/home/user/DATA/awseg/data/raw/rgb_anon/night/val/GOPR0351/GOPR0351_frame_000651_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/night/val/GOPR0351/GOPR0351_frame_000651_gt_labelTrainIds.png,night,0.47310575563281615,0.10511370898758197,0.0,0.10511370898758197,0.3996627318718381,508535,0,508535,593,53454,0,53454,237
