dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
33,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000962_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000962_gt_labelTrainIds.png,fog,0.599929281901439,0.020453470404591466,0.0,0.020453470404591466,0.03852920478536242,475665,0,475665,11368,9729,0,9729,438
34,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000982_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000982_gt_labelTrainIds.png,fog,0.7196538899261425,0.024557195877655168,0.0,0.024557195877655168,0.06031355671687673,482832,0,482832,16265,11857,0,11857,981
35,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001002_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001002_gt_labelTrainIds.png,fog,0.7049344423533488,0.09451096607233105,0.0,0.09451096607233105,0.06345773603559071,508523,0,508523,16184,48061,0,48061,1027
36,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001007_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001007_gt_labelTrainIds.png,fog,0.7289248708092867,0.050683261692436005,0.0,0.050683261692436005,0.009265980297755721,498784,0,498784,135010,25280,0,25280,1251
37,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001011_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001011_gt_labelTrainIds.png,fog,0.6892257077172198,0.030804136306121558,0.0,0.030804136306121558,0.36880033912674864,504218,0,504218,7077,15532,0,15532,2610
38,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001015_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001015_gt_labelTrainIds.png,fog,0.6794267538874182,0.02478438690369117,0.0,0.02478438690369117,0.011165698972755694,505883,0,505883,6717,12538,0,12538,75
39,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001019_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001019_gt_labelTrainIds.png,fog,0.578256514151165,0.02358811658517485,0.0,0.02358811658517485,0.006714823481534235,498005,0,498005,19658,11747,0,11747,132
40,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001024_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001024_gt_labelTrainIds.png,fog,0.7139944710755475,0.033863614278310444,0.0,0.033863614278310444,0.13198635528732616,493952,0,493952,3811,16727,0,16727,503
41,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001029_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001029_gt_labelTrainIds.png,fog,0.6075923159026594,0.03543181043930109,0.0,0.03543181043930109,0.07358953393295176,487274,0,487274,3669,17265,0,17265,270
42,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001033_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001033_gt_labelTrainIds.png,fog,0.7278357003756063,0.01940742683628073,0.0,0.01940742683628073,0.026467931345980127,495635,0,495635,11070,9619,0,9619,293
43,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001039_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001039_gt_labelTrainIds.png,fog,0.6026877025495251,0.030333957364575156,0.0,0.030333957364575156,0.09296828835926728,496770,0,496770,5077,15069,0,15069,472
44,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001055_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001055_gt_labelTrainIds.png,fog,0.5320589410687747,0.05755076864111915,0.0,0.05755076864111915,0.028671863790712133,500949,0,500949,41818,28830,0,28830,1199
45,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001060_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001060_gt_labelTrainIds.png,fog,0.5741249959722626,0.023795683362200552,0.0,0.023795683362200552,0.017018923568444335,505764,0,505764,16276,12035,0,12035,277
46,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000001_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000001_gt_labelTrainIds.png,fog,0.6202593179052596,0.028493255006486893,0.0,0.028493255006486893,0.007049345417925478,509489,0,509489,15888,14517,0,14517,112
47,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000006_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000006_gt_labelTrainIds.png,fog,0.5884313501687465,0.02127934829055641,0.0,0.02127934829055641,0.03627959984804356,510166,0,510166,15794,10856,0,10856,573
48,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000010_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000010_gt_labelTrainIds.png,fog,0.5913352262564687,0.02379522328999435,0.0,0.02379522328999435,0.006194870748993015,509472,0,509472,39226,12123,0,12123,243
49,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000014_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000014_gt_labelTrainIds.png,fog,0.6634756238464582,0.035518595409910626,0.0,0.035518595409910626,0.0017143438276358035,510099,0,510099,68831,18118,0,18118,118
50,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000018_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000018_gt_labelTrainIds.png,fog,0.7783306894261858,0.030421201289375418,0.0,0.030421201289375418,0.012576129083287195,501328,0,501328,25286,15251,0,15251,318
51,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000022_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000022_gt_labelTrainIds.png,fog,0.819434325468272,0.0302628158116325,0.0,0.0302628158116325,0.024623142535271713,515418,0,515418,18641,15598,0,15598,459
52,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000026_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000026_gt_labelTrainIds.png,fog,0.6771758102522613,0.09318864424262943,0.0,0.09318864424262943,0.046806822689408965,505083,0,505083,5042,47068,0,47068,236
53,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000031_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000031_gt_labelTrainIds.png,fog,0.5733835739882475,0.042000877684862374,0.0,0.042000877684862374,0.04122448979591837,492204,0,492204,9800,20673,0,20673,404
54,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000051_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000051_gt_labelTrainIds.png,fog,0.6254709766611091,0.02795152300497562,0.0,0.02795152300497562,0.03040668947168377,481548,0,481548,26310,13460,0,13460,800
55,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000058_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000058_gt_labelTrainIds.png,fog,0.6979991560630233,0.01978696804520678,0.0,0.01978696804520678,0.008420279495570173,499925,0,499925,152489,9892,0,9892,1284
