dataset_index,image_path,label_path,condition,image_miou,pixel_error_rate,boundary_error_rate,interior_error_rate,dynamic_to_background_error_rate,valid_pixels,boundary_pixels,interior_pixels,gt_dynamic_pixels,error_pixels,boundary_error_pixels,interior_error_pixels,dynamic_to_background_error_pixels
24,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000921_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000921_gt_labelTrainIds.png,fog,0.6467968578820604,0.025068743631617884,0.0,0.025068743631617884,0.03032410155521259,501501,0,501501,58963,12572,0,12572,1788
25,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000926_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000926_gt_labelTrainIds.png,fog,0.5961852542777848,0.030815714812380785,0.0,0.030815714812380785,0.026475415685434954,499096,0,499096,14013,15380,0,15380,371
26,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000931_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000931_gt_labelTrainIds.png,fog,0.5440602494819748,0.028409676174933802,0.0,0.028409676174933802,0.11690034103827207,495113,0,495113,10556,14066,0,14066,1234
27,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000935_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000935_gt_labelTrainIds.png,fog,0.7476767701767049,0.02104813726268965,0.0,0.02104813726268965,0.007376185458377239,503560,0,503560,2847,10599,0,10599,21
28,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000940_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000940_gt_labelTrainIds.png,fog,0.5908100212467045,0.025169765441983218,0.0,0.025169765441983218,0.044815007816571134,505845,0,505845,3838,12732,0,12732,172
29,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000944_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000944_gt_labelTrainIds.png,fog,0.5925177326477474,0.03545560851328994,0.0,0.03545560851328994,0.01652827204428628,507113,0,507113,101160,17980,0,17980,1672
30,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000948_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000948_gt_labelTrainIds.png,fog,0.5818227060085042,0.028997914694921044,0.0,0.028997914694921044,0.022182317524030843,509278,0,509278,9467,14768,0,14768,210
31,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000952_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000952_gt_labelTrainIds.png,fog,0.705278536543862,0.02670972283743593,0.0,0.02670972283743593,0.006471259992386753,505696,0,505696,5254,13507,0,13507,34
32,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000957_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000957_gt_labelTrainIds.png,fog,0.6631875269870585,0.05355557648492184,0.0,0.05355557648492184,0.25487256371814093,499033,0,499033,4002,26726,0,26726,1020
33,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000962_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000962_gt_labelTrainIds.png,fog,0.6249395167468377,0.020333638169720288,0.0,0.020333638169720288,0.028852920478536243,475665,0,475665,11368,9672,0,9672,328
34,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_000982_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_000982_gt_labelTrainIds.png,fog,0.7175242014959747,0.02496106306127183,0.0,0.02496106306127183,0.05674761758376883,482832,0,482832,16265,12052,0,12052,923
35,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001002_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001002_gt_labelTrainIds.png,fog,0.7078279420413108,0.09520709977719788,0.0,0.09520709977719788,0.05826742461690559,508523,0,508523,16184,48415,0,48415,943
36,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001007_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001007_gt_labelTrainIds.png,fog,0.7038902441815527,0.053129210239301984,0.0,0.053129210239301984,0.009340048885267759,498784,0,498784,135010,26500,0,26500,1261
37,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001011_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001011_gt_labelTrainIds.png,fog,0.6794406722202294,0.033618395217941445,0.0,0.033618395217941445,0.5585700155433093,504218,0,504218,7077,16951,0,16951,3953
38,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001015_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001015_gt_labelTrainIds.png,fog,0.6225454215175462,0.026759151819689533,0.0,0.026759151819689533,0.009081435164507965,505883,0,505883,6717,13537,0,13537,61
39,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001019_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001019_gt_labelTrainIds.png,fog,0.5021512549882439,0.02345357978333551,0.0,0.02345357978333551,0.004629158612269814,498005,0,498005,19658,11680,0,11680,91
40,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001024_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001024_gt_labelTrainIds.png,fog,0.7744627176135094,0.034288756802280385,0.0,0.034288756802280385,0.15927578063500394,493952,0,493952,3811,16937,0,16937,607
41,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001029_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001029_gt_labelTrainIds.png,fog,0.5624268480666197,0.03761743905892783,0.0,0.03761743905892783,0.039247751430907606,487274,0,487274,3669,18330,0,18330,144
42,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001033_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001033_gt_labelTrainIds.png,fog,0.6653441119275821,0.01912092568119685,0.0,0.01912092568119685,0.02999096657633243,495635,0,495635,11070,9477,0,9477,332
43,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001039_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001039_gt_labelTrainIds.png,fog,0.5632320520821338,0.031058638806691224,0.0,0.031058638806691224,0.09730155603702974,496770,0,496770,5077,15429,0,15429,494
44,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001055_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001055_gt_labelTrainIds.png,fog,0.5941878831433891,0.05783023820788144,0.0,0.05783023820788144,0.023578363384188627,500949,0,500949,41818,28970,0,28970,986
45,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GOPR0476/GOPR0476_frame_001060_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GOPR0476/GOPR0476_frame_001060_gt_labelTrainIds.png,fog,0.6985324399577939,0.024270212984712238,0.0,0.024270212984712238,0.01665028262472352,505764,0,505764,16276,12275,0,12275,271
46,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000001_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000001_gt_labelTrainIds.png,fog,0.6678267220992276,0.029341163400976273,0.0,0.029341163400976273,0.00736404833836858,509489,0,509489,15888,14949,0,14949,117
47,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000006_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000006_gt_labelTrainIds.png,fog,0.5925919902985638,0.02011502138519619,0.0,0.02011502138519619,0.03089780929466886,510166,0,510166,15794,10262,0,10262,488
48,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000010_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000010_gt_labelTrainIds.png,fog,0.5703968467136888,0.025330145719489983,0.0,0.025330145719489983,0.005914444501096212,509472,0,509472,39226,12905,0,12905,232
49,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000014_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000014_gt_labelTrainIds.png,fog,0.6768196592017192,0.037084958017953376,0.0,0.037084958017953376,0.002106608940738911,510099,0,510099,68831,18917,0,18917,145
50,/home/user/DATA/awseg/data/raw/rgb_anon/fog/val/GP010476/GP010476_frame_000018_rgb_anon.png,/home/user/DATA/awseg/data/raw/gt/fog/val/GP010476/GP010476_frame_000018_gt_labelTrainIds.png,fog,0.7553068287989612,0.03151230332237577,0.0,0.03151230332237577,0.012694771810488018,501328,0,501328,25286,15798,0,15798,321
